"Package","Version Installed","Vulnerability ID","Severity"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-3671","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0572","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0572","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2018-20406","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2018-20406","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2018-20406","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2018-20406","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2018-11236","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2018-11236","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2018-11236","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-0391","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2022-0391","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2022-0391","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2022-0391","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-16056","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-16056","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-16056","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-16056","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-5010","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-5010","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-5010","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-5010","Low"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2018-8956","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-5363","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-5363","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2017-5953","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2017-5953","Low"
"klibc-utils","2.0.3-0ubuntu1.14.04.3","CVE-2021-31870","Low"
"libklibc","2.0.3-0ubuntu1.14.04.3","CVE-2021-31870","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0401","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0401","Medium"
"gzip","1.6-3ubuntu1","CVE-2022-1271","Medium"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2022-3437","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-6779","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2023-6779","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-6779","Medium"
"klibc-utils","2.0.3-0ubuntu1.14.04.3","CVE-2021-31872","Low"
"libklibc","2.0.3-0ubuntu1.14.04.3","CVE-2021-31872","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-3450","High"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-3450","High"
"libfribidi0","0.19.6-1","CVE-2019-18397","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0464","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0464","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2014-9984","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2014-9984","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2014-9984","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2023-52425","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2022-42915","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2022-42915","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2022-42915","Medium"
"libudev1","204-5ubuntu20.31","CVE-2018-20839","Medium"
"udev","204-5ubuntu20.31","CVE-2018-20839","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2023-2953","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2021-35942","Low"
"libc6","2.19-0ubuntu6.15","CVE-2021-35942","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2021-35942","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2018-6485","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2018-6485","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2018-6485","Medium"
"libpam-modules","1.1.8-1ubuntu2.2","CVE-2020-27780","High"
"libpam-modules-bin","1.1.8-1ubuntu2.2","CVE-2020-27780","High"
"libpam-runtime","1.1.8-1ubuntu2.2","CVE-2020-27780","High"
"libpam0g","1.1.8-1ubuntu2.2","CVE-2020-27780","High"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-25692","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-11656","Negligible"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-23841","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-23841","Medium"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2023-36054","Medium"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2023-36054","Medium"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2023-36054","Medium"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2023-36054","Medium"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2023-36054","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-4806","Low"
"libc6","2.19-0ubuntu6.15","CVE-2023-4806","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-4806","Low"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2020-9849","Low"
"rsyslog","7.4.4-1ubuntu2.7","CVE-2019-17041","Low"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-36224","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-36225","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0216","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0216","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-40674","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2019-1549","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2019-1549","Low"
"klibc-utils","2.0.3-0ubuntu1.14.04.3","CVE-2021-31873","Low"
"libklibc","2.0.3-0ubuntu1.14.04.3","CVE-2021-31873","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-15801","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2020-15801","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2020-15801","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-15801","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2018-11237","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2018-11237","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2018-11237","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2019-1563","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2019-1563","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-14422","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2020-14422","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2020-14422","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-14422","Low"
"libp11-kit0","0.20.2-2ubuntu2","CVE-2020-29363","Medium"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2020-11868","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2015-20107","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2015-20107","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2015-20107","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2015-20107","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2021-28831","Low"
"sudo","1.8.9p5-1ubuntu1.4","CVE-2015-8239","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22901","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22901","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22901","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-16168","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2022-39046","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2022-39046","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2022-39046","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2019-13057","Low"
"e2fslibs","1.42.9-3ubuntu1.3","CVE-2022-1304","Medium"
"e2fsprogs","1.42.9-3ubuntu1.3","CVE-2022-1304","Medium"
"libcomerr2","1.42.9-3ubuntu1.3","CVE-2022-1304","Medium"
"libss2","1.42.9-3ubuntu1.3","CVE-2022-1304","Medium"
"rsyslog","7.4.4-1ubuntu2.7","CVE-2019-17040","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-16935","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-16935","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-16935","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-16935","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2018-1000500","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8286","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8286","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8286","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22924","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22924","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22924","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2018-20843","Low"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2023-26555","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2020-1971","High"
"openssl","1.0.1f-1ubuntu2.27","CVE-2020-1971","High"
"curl","7.35.0-1ubuntu2.20","CVE-2019-5443","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2019-5443","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2019-5443","Medium"
"libpng12-0","1.2.50-1ubuntu2.14.04.3","CVE-2018-14048","Low"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2021-37750","Medium"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2021-37750","Medium"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2021-37750","Medium"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2021-37750","Medium"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2021-37750","Medium"
"perl","5.18.2-2ubuntu1.7","CVE-2023-31486","Medium"
"perl-base","5.18.2-2ubuntu1.7","CVE-2023-31486","Medium"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2023-31486","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2023-3896","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2023-3896","Medium"
"apt","1.0.1ubuntu2.24","CVE-2020-3810","Medium"
"apt-transport-https","1.0.1ubuntu2.24","CVE-2020-3810","Medium"
"apt-utils","1.0.1ubuntu2.24","CVE-2020-3810","Medium"
"libapt-inst1.5","1.0.1ubuntu2.24","CVE-2020-3810","Medium"
"libapt-pkg4.12","1.0.1ubuntu2.24","CVE-2020-3810","Medium"
"perl","5.18.2-2ubuntu1.7","CVE-2020-10543","Low"
"perl-base","5.18.2-2ubuntu1.7","CVE-2020-10543","Low"
"perl-modules","5.18.2-2ubuntu1.7","CVE-2020-10543","Low"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-36226","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-22823","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-22824","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-13751","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-1010023","Low"
"libc6","2.19-0ubuntu6.15","CVE-2019-1010023","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-1010023","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-1154","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-1154","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-27619","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2020-27619","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2020-27619","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2020-27619","Low"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2020-1968","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2020-1968","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-25013","Low"
"libc6","2.19-0ubuntu6.15","CVE-2019-25013","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-25013","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-20907","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2019-20907","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2019-20907","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2019-20907","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-3446","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-3446","Low"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2017-15088","Negligible"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2017-15088","Negligible"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2017-15088","Negligible"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2017-15088","Negligible"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2017-15088","Negligible"
"curl","7.35.0-1ubuntu2.20","CVE-2023-28321","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-28321","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-28321","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-3778","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-3778","Medium"
"libldap-2.4-2","2.4.31-1+nmu2ubuntu8.5","CVE-2020-20178","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22922","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22922","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22922","Medium"
"libdbus-1-3","1.6.18-0ubuntu4.5","CVE-2023-34969","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3733","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-3733","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-3733","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-3733","Medium"
"less","458-2","CVE-2022-48624","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2019-15903","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-0217","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-0217","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-25314","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4187","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4187","Medium"
"login","1:4.1.5.1-1ubuntu9.5","CVE-2017-12424","Low"
"passwd","1:4.1.5.1-1ubuntu9.5","CVE-2017-12424","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22945","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22945","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22945","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2017-20052","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2017-20052","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2017-20052","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2017-20052","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2020-8285","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2020-8285","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2020-8285","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-28861","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-28861","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-28861","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-28861","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2021-4192","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2021-4192","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2017-10989","Negligible"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2022-4203","Medium"
"openssl","1.0.1f-1ubuntu2.27","CVE-2022-4203","Medium"
"libasn1-8-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libgssapi3-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libhcrypto4-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libheimbase1-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libheimntlm0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libhx509-5-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libkrb5-26-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libroken18-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"libwind0-heimdal","1.6~git20131207+dfsg-1ubuntu1.2","CVE-2021-44758","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22926","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22926","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22926","Medium"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2017-10684","Negligible"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2017-10684","Negligible"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2017-10684","Negligible"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2017-10684","Negligible"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2017-10684","Negligible"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2014-5209","Low"
"python3-pkg-resources","3.3-1ubuntu2","CVE-2022-40897","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2023-6237","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2023-6237","Low"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-4189","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-4189","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-4189","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-4189","Medium"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2018-7170","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-2845","Low"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-2845","Low"
"isc-dhcp-client","4.2.4-7ubuntu12.13","CVE-2021-25217","Medium"
"isc-dhcp-common","4.2.4-7ubuntu12.13","CVE-2021-25217","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0554","Medium"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0685","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0554","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0685","Medium"
"libc-bin","2.19-0ubuntu6.15","CVE-2015-5180","Low"
"libc6","2.19-0ubuntu6.15","CVE-2015-5180","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2015-5180","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22925","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22925","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22925","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-22827","Medium"
"krb5-locales","1.12+dfsg-2ubuntu5.4","CVE-2020-28196","Medium"
"libgssapi-krb5-2","1.12+dfsg-2ubuntu5.4","CVE-2020-28196","Medium"
"libk5crypto3","1.12+dfsg-2ubuntu5.4","CVE-2020-28196","Medium"
"libkrb5-3","1.12+dfsg-2ubuntu5.4","CVE-2020-28196","Medium"
"libkrb5support0","1.12+dfsg-2ubuntu5.4","CVE-2020-28196","Medium"
"python3-yaml","3.10-4ubuntu0.1","CVE-2019-20477","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2023-6780","Medium"
"libc6","2.19-0ubuntu6.15","CVE-2023-6780","Medium"
"multiarch-support","2.19-0ubuntu6.15","CVE-2023-6780","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2024-12254","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2024-12254","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2024-12254","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2024-12254","Medium"
"libssl1.0.0","1.0.1f-1ubuntu2.27","CVE-2021-23840","Low"
"openssl","1.0.1f-1ubuntu2.27","CVE-2021-23840","Low"
"busybox-initramfs","1:1.21.0-1ubuntu1.4","CVE-2022-48174","Low"
"gcc-4.8-base","4.8.4-2ubuntu1~14.04.4","CVE-2015-5276","Low"
"libstdc++6","4.8.4-2ubuntu1~14.04.4","CVE-2015-5276","Low"
"libgnutls-openssl27","2.12.23-12ubuntu2.8","CVE-2018-10844","Medium"
"libgnutls26","2.12.23-12ubuntu2.8","CVE-2018-10844","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-40217","Medium"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2023-40217","Medium"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2023-40217","Medium"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2023-40217","Medium"
"libexpat1","2.1.0-4ubuntu1.4","CVE-2022-43680","Medium"
"libsqlite3-0","3.8.2-1ubuntu2.2","CVE-2019-19244","Medium"
"libpython3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-23336","Low"
"libpython3.4-stdlib","3.4.3-1ubuntu1~14.04.7","CVE-2021-23336","Low"
"python3.4","3.4.3-1ubuntu1~14.04.7","CVE-2021-23336","Low"
"python3.4-minimal","3.4.3-1ubuntu1~14.04.7","CVE-2021-23336","Low"
"tar","1.27.1-1ubuntu0.1","CVE-2019-9923","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2022-23218","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2022-23219","Low"
"libc6","2.19-0ubuntu6.15","CVE-2022-23218","Low"
"libc6","2.19-0ubuntu6.15","CVE-2022-23219","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2022-23218","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2022-23219","Low"
"libncurses5","5.9+20140118-1ubuntu1","CVE-2018-19217","Low"
"libncursesw5","5.9+20140118-1ubuntu1","CVE-2018-19217","Low"
"libtinfo5","5.9+20140118-1ubuntu1","CVE-2018-19217","Low"
"ncurses-base","5.9+20140118-1ubuntu1","CVE-2018-19217","Low"
"ncurses-bin","5.9+20140118-1ubuntu1","CVE-2018-19217","Low"
"vim-common","2:7.4.052-1ubuntu3.1","CVE-2022-0128","Medium"
"vim-tiny","2:7.4.052-1ubuntu3.1","CVE-2022-0128","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2021-22890","Medium"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2021-22890","Medium"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2021-22890","Medium"
"curl","7.35.0-1ubuntu2.20","CVE-2023-28322","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-28322","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-28322","Low"
"curl","7.35.0-1ubuntu2.20","CVE-2023-38546","Low"
"libcurl3","7.35.0-1ubuntu2.20","CVE-2023-38546","Low"
"libcurl3-gnutls","7.35.0-1ubuntu2.20","CVE-2023-38546","Low"
"libc-bin","2.19-0ubuntu6.15","CVE-2019-1010024","Low"
"libc6","2.19-0ubuntu6.15","CVE-2019-1010024","Low"
"multiarch-support","2.19-0ubuntu6.15","CVE-2019-1010024","Low"
"ntpdate","1:4.2.6.p5+dfsg-3ubuntu2.14.04.13","CVE-2020-13817","Low"
