"Package","Version Installed","Vulnerability ID","Severity"
"systemd","229-4ubuntu21.31","CVE-2023-31437","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2023-31437","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2023-28320","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-28320","Low"
"bsdutils","1:2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libblkid1","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libfdisk1","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libmount1","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libsmartcols1","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libuuid1","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"mount","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"util-linux","2.27.1-6ubuntu3.10","CVE-2016-5011","Low"
"libsqlite3-0","3.11.0-1ubuntu1.5","CVE-2023-7104","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-10685","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-10685","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-10685","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-10685","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-10685","Negligible"
"libhogweed4","3.2-1ubuntu0.16.04.2","CVE-2023-36660","Medium"
"libnettle6","3.2-1ubuntu0.16.04.2","CVE-2023-36660","Medium"
"login","1:4.2-3.1ubuntu5.4","CVE-2018-7169","Low"
"passwd","1:4.2-3.1ubuntu5.4","CVE-2018-7169","Low"
"dpkg","1.18.4ubuntu1.7","CVE-2017-8283","Negligible"
"libc-bin","2.23-0ubuntu11.3","CVE-2023-4527","Medium"
"libc6","2.23-0ubuntu11.3","CVE-2023-4527","Medium"
"multiarch-support","2.23-0ubuntu11.3","CVE-2023-4527","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2022-42916","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2022-42916","Medium"
"libsystemd0","229-4ubuntu21.31","CVE-2023-31438","Medium"
"libudev1","229-4ubuntu21.31","CVE-2023-31438","Medium"
"systemd","229-4ubuntu21.31","CVE-2023-31438","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2023-31438","Medium"
"libgcrypt20","1.6.5-2ubuntu0.6","CVE-2021-40528","Medium"
"bsdutils","1:2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libblkid1","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libfdisk1","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libmount1","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libsmartcols1","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libuuid1","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"mount","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"util-linux","2.27.1-6ubuntu3.10","CVE-2016-2779","Low"
"libsystemd0","229-4ubuntu21.31","CVE-2023-31439","Medium"
"libudev1","229-4ubuntu21.31","CVE-2023-31439","Medium"
"systemd","229-4ubuntu21.31","CVE-2023-31439","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2023-31439","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2021-22898","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2021-22898","Low"
"gcc-5-base","5.4.0-6ubuntu1~16.04.12","CVE-2023-4039","Low"
"gcc-6-base","6.0.1-0ubuntu1","CVE-2023-4039","Low"
"libgcc1","1:6.0.1-0ubuntu1","CVE-2023-4039","Low"
"libstdc++6","5.4.0-6ubuntu1~16.04.12","CVE-2023-4039","Low"
"libgnutls30","3.4.10-4ubuntu1.9","CVE-2021-4209","Low"
"zlib1g","1:1.2.8.dfsg-2ubuntu4.3","CVE-2018-25032","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2022-43552","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2022-43552","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2022-35260","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2022-35260","Low"
"perl-base","5.22.1-9ubuntu0.9","CVE-2023-47100","Medium"
"libpam-modules","1.1.8-3.2ubuntu2.3","CVE-2024-22365","Medium"
"libpam-modules-bin","1.1.8-3.2ubuntu2.3","CVE-2024-22365","Medium"
"libpam-runtime","1.1.8-3.2ubuntu2.3","CVE-2024-22365","Medium"
"libpam0g","1.1.8-3.2ubuntu2.3","CVE-2024-22365","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2010-3192","Negligible"
"libc6","2.23-0ubuntu11.3","CVE-2010-3192","Negligible"
"multiarch-support","2.23-0ubuntu11.3","CVE-2010-3192","Negligible"
"libapparmor1","2.10.95-0ubuntu2.12","CVE-2016-1585","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2021-33574","Low"
"libc6","2.23-0ubuntu11.3","CVE-2021-33574","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2021-33574","Low"
"libsasl2-2","2.1.26.dfsg1-14ubuntu0.2","CVE-2020-8032","Low"
"libsasl2-modules-db","2.1.26.dfsg1-14ubuntu0.2","CVE-2020-8032","Low"
"libc-bin","2.23-0ubuntu11.3","CVE-2021-38604","Medium"
"libc6","2.23-0ubuntu11.3","CVE-2021-38604","Medium"
"multiarch-support","2.23-0ubuntu11.3","CVE-2021-38604","Medium"
"gcc-5-base","5.4.0-6ubuntu1~16.04.12","CVE-2017-11671","Low"
"gcc-6-base","6.0.1-0ubuntu1","CVE-2017-11671","Low"
"libgcc1","1:6.0.1-0ubuntu1","CVE-2017-11671","Low"
"libstdc++6","5.4.0-6ubuntu1~16.04.12","CVE-2017-11671","Low"
"gnupg","1.4.20-1ubuntu3.3","CVE-2019-14855","Low"
"gpgv","1.4.20-1ubuntu3.3","CVE-2019-14855","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2024-0853","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2024-0853","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2023-29491","Medium"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2023-29491","Medium"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2023-29491","Medium"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2023-29491","Medium"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2023-29491","Medium"
"libzstd1","1.3.1+dfsg-1~ubuntu0.16.04.1","CVE-2021-24031","Medium"
"libzstd1","1.3.1+dfsg-1~ubuntu0.16.04.1","CVE-2021-24032","Medium"
"libasn1-8-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libgssapi3-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libhcrypto4-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libheimbase1-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libheimntlm0-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libhx509-5-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libkrb5-26-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libroken18-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"libwind0-heimdal","1.7~git20150920+dfsg-4ubuntu1.16.04.1","CVE-2022-45142","Medium"
"tar","1.28-2.1ubuntu0.2","CVE-2021-20193","Low"
"libc-bin","2.23-0ubuntu11.3","CVE-2023-5156","Medium"
"libc6","2.23-0ubuntu11.3","CVE-2023-5156","Medium"
"multiarch-support","2.23-0ubuntu11.3","CVE-2023-5156","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2021-3326","Low"
"libc6","2.23-0ubuntu11.3","CVE-2021-3326","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2021-3326","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-23914","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-23914","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27533","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27533","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2022-35252","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2022-35252","Low"
"libzstd1","1.3.1+dfsg-1~ubuntu0.16.04.1","CVE-2022-4899","Low"
"zlib1g","1:1.2.8.dfsg-2ubuntu4.3","CVE-2022-42800","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2021-22946","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2021-22946","Medium"
"libgssapi-krb5-2","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26461","Low"
"libk5crypto3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26461","Low"
"libkrb5-3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26461","Low"
"libkrb5support0","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26461","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27535","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27535","Medium"
"bash","4.3-14ubuntu1.4","CVE-2022-3715","Medium"
"libhogweed4","3.2-1ubuntu0.16.04.2","CVE-2018-16869","Low"
"libnettle6","3.2-1ubuntu0.16.04.2","CVE-2018-16869","Low"
"perl-base","5.22.1-9ubuntu0.9","CVE-2020-16156","Medium"
"libgssapi-krb5-2","1.13.2+dfsg-5ubuntu2.2","CVE-2018-5709","Negligible"
"libk5crypto3","1.13.2+dfsg-5ubuntu2.2","CVE-2018-5709","Negligible"
"libkrb5-3","1.13.2+dfsg-5ubuntu2.2","CVE-2018-5709","Negligible"
"libkrb5support0","1.13.2+dfsg-5ubuntu2.2","CVE-2018-5709","Negligible"
"libldap-2.4-2","2.4.42+dfsg-2ubuntu3.13","CVE-2022-31253","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-16879","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-16879","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-16879","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-16879","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-16879","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13733","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13733","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13733","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13733","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13733","Negligible"
"tar","1.28-2.1ubuntu0.2","CVE-2023-39804","Medium"
"coreutils","8.25-2ubuntu3~16.04","CVE-2016-2781","Low"
"libhogweed4","3.2-1ubuntu0.16.04.2","CVE-2021-3580","Medium"
"libnettle6","3.2-1ubuntu0.16.04.2","CVE-2021-3580","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2021-22897","Negligible"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2021-22897","Negligible"
"libc-bin","2.23-0ubuntu11.3","CVE-2023-0687","Low"
"libc6","2.23-0ubuntu11.3","CVE-2023-0687","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2023-0687","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-46219","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-46219","Low"
"login","1:4.2-3.1ubuntu5.4","CVE-2013-4235","Low"
"passwd","1:4.2-3.1ubuntu5.4","CVE-2013-4235","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2021-39537","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2021-39537","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2021-39537","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2021-39537","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2021-39537","Negligible"
"libgnutls30","3.4.10-4ubuntu1.9","CVE-2018-16868","Low"
"coreutils","8.25-2ubuntu3~16.04","CVE-2017-18018","Low"
"libsystemd0","229-4ubuntu21.31","CVE-2020-13529","Low"
"libudev1","229-4ubuntu21.31","CVE-2020-13529","Low"
"systemd","229-4ubuntu21.31","CVE-2020-13529","Low"
"systemd-sysv","229-4ubuntu21.31","CVE-2020-13529","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27537","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27537","Low"
"tar","1.28-2.1ubuntu0.2","CVE-2022-48303","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13730","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13732","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13730","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13732","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13730","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13732","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13730","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13732","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13730","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13732","Negligible"
"curl","7.47.0-1ubuntu2.19","CVE-2023-23916","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-23916","Medium"
"libsystemd0","229-4ubuntu21.31","CVE-2022-45873","Medium"
"libudev1","229-4ubuntu21.31","CVE-2022-45873","Medium"
"systemd","229-4ubuntu21.31","CVE-2022-45873","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2022-45873","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2023-50495","Low"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2023-50495","Low"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2023-50495","Low"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2023-50495","Low"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2023-50495","Low"
"gcc-5-base","5.4.0-6ubuntu1~16.04.12","CVE-2022-27943","Low"
"gcc-6-base","6.0.1-0ubuntu1","CVE-2022-27943","Low"
"libgcc1","1:6.0.1-0ubuntu1","CVE-2022-27943","Low"
"libstdc++6","5.4.0-6ubuntu1~16.04.12","CVE-2022-27943","Low"
"libc-bin","2.23-0ubuntu11.3","CVE-2015-20109","Medium"
"libc6","2.23-0ubuntu11.3","CVE-2015-20109","Medium"
"multiarch-support","2.23-0ubuntu11.3","CVE-2015-20109","Medium"
"libsystemd0","229-4ubuntu21.31","CVE-2022-4415","Medium"
"libudev1","229-4ubuntu21.31","CVE-2022-4415","Medium"
"systemd","229-4ubuntu21.31","CVE-2022-4415","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2022-4415","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2021-22923","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2021-22923","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-11113","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-11113","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-11113","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-11113","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-11113","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-11112","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-11112","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-11112","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-11112","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-11112","Negligible"
"libsqlite3-0","3.11.0-1ubuntu1.5","CVE-2020-24736","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2016-10739","Low"
"libc6","2.23-0ubuntu11.3","CVE-2016-10739","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2016-10739","Low"
"bsdutils","1:2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libblkid1","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libfdisk1","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libmount1","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libsmartcols1","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libuuid1","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"mount","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"util-linux","2.27.1-6ubuntu3.10","CVE-2022-0563","Medium"
"libgssapi-krb5-2","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26462","Medium"
"libk5crypto3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26462","Medium"
"libkrb5-3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26462","Medium"
"libkrb5support0","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26462","Medium"
"liblzma5","5.1.1alpha+20120614-2ubuntu2","CVE-2020-22916","Medium"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13734","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13734","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13734","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13734","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13734","Negligible"
"libpcre3","2:8.38-3.1","CVE-2017-11164","Negligible"
"bsdutils","1:2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libblkid1","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libfdisk1","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libmount1","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libsmartcols1","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libuuid1","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"mount","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"util-linux","2.27.1-6ubuntu3.10","CVE-2021-37600","Low"
"libc-bin","2.23-0ubuntu11.3","CVE-2021-27645","Low"
"libc6","2.23-0ubuntu11.3","CVE-2021-27645","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2021-27645","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27534","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27534","Low"
"libgssapi-krb5-2","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26458","Negligible"
"libk5crypto3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26458","Negligible"
"libkrb5-3","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26458","Negligible"
"libkrb5support0","1.13.2+dfsg-5ubuntu2.2","CVE-2024-26458","Negligible"
"libc-bin","2.23-0ubuntu11.3","CVE-2016-20013","Negligible"
"libc6","2.23-0ubuntu11.3","CVE-2016-20013","Negligible"
"multiarch-support","2.23-0ubuntu11.3","CVE-2016-20013","Negligible"
"bsdutils","1:2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"libblkid1","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"libfdisk1","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"libmount1","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"libsmartcols1","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"libuuid1","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"mount","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"util-linux","2.27.1-6ubuntu3.10","CVE-2020-21583","Low"
"login","1:4.2-3.1ubuntu5.4","CVE-2023-29383","Low"
"passwd","1:4.2-3.1ubuntu5.4","CVE-2023-29383","Low"
"libc-bin","2.23-0ubuntu11.3","CVE-2016-10228","Negligible"
"libc6","2.23-0ubuntu11.3","CVE-2016-10228","Negligible"
"multiarch-support","2.23-0ubuntu11.3","CVE-2016-10228","Negligible"
"curl","7.47.0-1ubuntu2.19","CVE-2022-43551","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2022-43551","Medium"
"libsqlite3-0","3.11.0-1ubuntu1.5","CVE-2024-0232","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2020-27618","Low"
"libc6","2.23-0ubuntu11.3","CVE-2020-27618","Low"
"multiarch-support","2.23-0ubuntu11.3","CVE-2020-27618","Low"
"libsystemd0","229-4ubuntu21.31","CVE-2022-3821","Medium"
"libudev1","229-4ubuntu21.31","CVE-2022-3821","Medium"
"systemd","229-4ubuntu21.31","CVE-2022-3821","Medium"
"systemd-sysv","229-4ubuntu21.31","CVE-2022-3821","Medium"
"libpcre3","2:8.38-3.1","CVE-2020-14155","Negligible"
"libc-bin","2.23-0ubuntu11.3","CVE-2015-8985","Negligible"
"libc6","2.23-0ubuntu11.3","CVE-2015-8985","Negligible"
"multiarch-support","2.23-0ubuntu11.3","CVE-2015-8985","Negligible"
"curl","7.47.0-1ubuntu2.19","CVE-2023-23915","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-23915","Low"
"libsepol1","2.4-2","CVE-2021-36087","Low"
"libtasn1-6","4.7-3ubuntu0.16.04.3","CVE-2018-1000654","Negligible"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27538","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27538","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2020-19909","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2020-19909","Low"
"curl","7.47.0-1ubuntu2.19","CVE-2023-27536","Low"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-27536","Low"
"libsepol1","2.4-2","CVE-2021-36085","Low"
"libsepol1","2.4-2","CVE-2021-36086","Low"
"libsepol1","2.4-2","CVE-2021-36084","Low"
"libcap2","1:2.24-12","CVE-2023-2602","Low"
"libcap2-bin","1:2.24-12","CVE-2023-2602","Low"
"libpam-modules","1.1.8-3.2ubuntu2.3","CVE-2022-28321","Negligible"
"libpam-modules-bin","1.1.8-3.2ubuntu2.3","CVE-2022-28321","Negligible"
"libpam-runtime","1.1.8-3.2ubuntu2.3","CVE-2022-28321","Negligible"
"libpam0g","1.1.8-3.2ubuntu2.3","CVE-2022-28321","Negligible"
"login","1:4.2-3.1ubuntu5.4","CVE-2023-4641","Low"
"passwd","1:4.2-3.1ubuntu5.4","CVE-2023-4641","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13728","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13728","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13728","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13728","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13728","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13729","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2017-13731","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13729","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2017-13731","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13729","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2017-13731","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13729","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2017-13731","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13729","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2017-13731","Negligible"
"libprocps4","2:3.3.10-4ubuntu2.5","CVE-2023-4016","Low"
"procps","2:3.3.10-4ubuntu2.5","CVE-2023-4016","Low"
"gnupg","1.4.20-1ubuntu3.3","CVE-2022-3219","Low"
"gpgv","1.4.20-1ubuntu3.3","CVE-2022-3219","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2019-17595","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2019-17595","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2019-17595","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2019-17595","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2019-17595","Negligible"
"perl-base","5.22.1-9ubuntu0.9","CVE-2023-47039","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2019-17594","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2019-17594","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2019-17594","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2019-17594","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2019-17594","Negligible"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2022-29458","Negligible"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2022-29458","Negligible"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2022-29458","Negligible"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2022-29458","Negligible"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2022-29458","Negligible"
"curl","7.47.0-1ubuntu2.19","CVE-2023-32001","Medium"
"curl","7.47.0-1ubuntu2.19","CVE-2023-52071","Medium"
"libc-bin","2.23-0ubuntu11.3","CVE-2018-8086","Medium"
"libc6","2.23-0ubuntu11.3","CVE-2018-8086","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-32001","Medium"
"libcurl3-gnutls","7.47.0-1ubuntu2.19","CVE-2023-52071","Medium"
"libsqlite3-0","3.11.0-1ubuntu1.5","CVE-2021-20223","Medium"
"multiarch-support","2.23-0ubuntu11.3","CVE-2018-8086","Medium"
"gcc-5-base","5.4.0-6ubuntu1~16.04.12","CVE-2020-35537","Low"
"gcc-6-base","6.0.1-0ubuntu1","CVE-2020-35537","Low"
"libgcc1","1:6.0.1-0ubuntu1","CVE-2020-35537","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2018-10754","Low"
"libncurses5","6.0+20160213-1ubuntu1","CVE-2023-45918","Low"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2018-10754","Low"
"libncursesw5","6.0+20160213-1ubuntu1","CVE-2023-45918","Low"
"libsqlite3-0","3.11.0-1ubuntu1.5","CVE-2023-36191","Low"
"libstdc++6","5.4.0-6ubuntu1~16.04.12","CVE-2020-35537","Low"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2018-10754","Low"
"libtinfo5","6.0+20160213-1ubuntu1","CVE-2023-45918","Low"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2018-10754","Low"
"ncurses-base","6.0+20160213-1ubuntu1","CVE-2023-45918","Low"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2018-10754","Low"
"ncurses-bin","6.0+20160213-1ubuntu1","CVE-2023-45918","Low"
